"_id",pokemon,moves.0,moves.1,moves.2,moves.3,moves.4,moves.5,moves.6,moves.7,moves.8,moves.9,moves.10,moves.11,moves.12,moves.13,moves.14,moves.15,moves.16,moves.17,moves.18,moves.19,moves.20,moves.21,moves.22,moves.23,moves.24,moves.25,moves.26,moves.27,moves.28,moves.29,moves.30,moves.31,moves.32,moves.33,moves.34,moves.35,moves.36,moves.37,moves.38,moves.39,moves.40,moves.41,moves.42,moves.43,moves.44,moves.45,moves.46,moves.47,moves.48,moves.49,moves.50,moves.51,moves.52,moves.53,moves.54,moves.55,moves.56,moves.57,moves.58,moves.59,moves.60,moves.61,moves.62,moves.63,moves.64,moves.65,moves.66,moves.67,moves.68,moves.69,moves.70,moves.71,moves.72,moves.73,moves.74,moves.75,moves.76,moves.77,moves.78,moves.79,moves.80,moves.81,moves.82,moves.83,moves.84,moves.85,moves.86,moves.87,moves.88,moves.89,moves.90,moves.91,moves.92,moves.93,moves.94,moves.95,moves.96,moves.97,moves.98,moves.99,moves.100,moves.101,moves.102,moves.103,moves.104,moves.105
5e825b9502284d30719df3ac,sandslash,aerial-ace,aerial-ace,attract,attract,bide,body-slam,body-slam,brick-break,brick-break,bulldoze,bulldoze,captivate,captivate,chip-away,chip-away,confide,confide,counter,counter,covet,covet,crush-claw,crush-claw,cut,cut,defense-curl,defense-curl,dig,dig,double-edge,double-edge,double-team,double-team,dynamic-punch,dynamic-punch,earth-power,earth-power,earthquake,earthquake,endure,endure,facade,facade,fissure,flail,flail,fling,fling,focus-blast,focus-punch,focus-punch,frustration,frustration,fury-cutter,fury-cutter,fury-swipes,fury-swipes,giga-impact,gyro-ball,gyro-ball,headbutt,headbutt,hidden-power-bug,hidden-power-bug,hidden-power-dark,hidden-power-dark,hidden-power-dragon,hidden-power-dragon,hidden-power-electric,hidden-power-electric,hidden-power-fighting,hidden-power-fighting,hidden-power-fire,hidden-power-fire,hidden-power-flying,hidden-power-flying,hidden-power-ghost,hidden-power-ghost,hidden-power-grass,hidden-power-grass,hidden-power-ground,hidden-power-ground,hidden-power-ice,hidden-power-ice,hidden-power-poison,hidden-power-poison,hidden-power-psychic,hidden-power-psychic,hidden-power-rock,hidden-power-rock,hidden-power-steel,hidden-power-steel,hidden-power-water,hidden-power-water,hone-claws,hone-claws,hyper-beam,iron-tail,iron-tail,knock-off,knock-off,magnitude,magnitude,metal-claw,metal-claw,mimic
5e825b9502284d30719df3ad,nidoran-f,aerial-ace,attract,beat-up,bide,bite,blizzard,body-slam,captivate,charm,chip-away,confide,counter,crunch,cut,defense-curl,dig,disable,double-edge,double-kick,double-team,echoed-voice,endure,facade,flatter,focus-energy,frustration,fury-swipes,growl,headbutt,helping-hand,hidden-power-bug,hidden-power-dark,hidden-power-dragon,hidden-power-electric,hidden-power-fighting,hidden-power-fire,hidden-power-flying,hidden-power-ghost,hidden-power-grass,hidden-power-ground,hidden-power-ice,hidden-power-poison,hidden-power-psychic,hidden-power-rock,hidden-power-steel,hidden-power-water,hone-claws,ice-beam,iron-tail,mimic,mud-slap,natural-gift,poison-fang,poison-jab,poison-sting,poison-tail,protect,pursuit,rage,rain-dance,reflect,rest,return,rock-smash,round,scratch,secret-power,shadow-claw,shock-wave,skull-bash,sleep-talk,sludge-bomb,snore,strength,substitute,sucker-punch,sunny-day,super-fang,supersonic,swagger,tail-whip,take-down,thief,thunder,thunderbolt,toxic,toxic-spikes,venom-drench,venoshock,water-pulse,,,,,,,,,,,,,,,,
5e825b9502284d30719df3ae,nidorina,aerial-ace,aerial-ace,attract,attract,beat-up,beat-up,bide,bite,bite,blizzard,blizzard,body-slam,body-slam,bubble-beam,captivate,captivate,charm,charm,chip-away,chip-away,confide,confide,counter,counter,crunch,crunch,cut,cut,defense-curl,defense-curl,dig,dig,disable,disable,double-edge,double-edge,double-kick,double-kick,double-team,double-team,echoed-voice,echoed-voice,endure,endure,facade,facade,flatter,flatter,focus-energy,focus-energy,frustration,frustration,fury-swipes,fury-swipes,growl,growl,headbutt,headbutt,helping-hand,helping-hand,hidden-power-bug,hidden-power-bug,hidden-power-dark,hidden-power-dark,hidden-power-dragon,hidden-power-dragon,hidden-power-electric,hidden-power-electric,hidden-power-fighting,hidden-power-fighting,hidden-power-fire,hidden-power-fire,hidden-power-flying,hidden-power-flying,hidden-power-ghost,hidden-power-ghost,hidden-power-grass,hidden-power-grass,hidden-power-ground,hidden-power-ground,hidden-power-ice,hidden-power-ice,hidden-power-poison,hidden-power-poison,hidden-power-psychic,hidden-power-psychic,hidden-power-rock,hidden-power-rock,hidden-power-steel,hidden-power-steel,hidden-power-water,hidden-power-water,hone-claws,hone-claws,horn-drill,ice-beam,ice-beam,iron-tail,iron-tail,mimic,mimic,mud-slap,mud-slap,natural-gift,natural-gift,poison-fang
5e825b9502284d30719df3af,nidoqueen,aerial-ace,aerial-ace,aerial-ace,aqua-tail,attract,attract,attract,avalanche,beat-up,beat-up,beat-up,bide,bite,bite,blizzard,blizzard,blizzard,body-slam,body-slam,body-slam,brick-break,bubble-beam,bulldoze,captivate,captivate,captivate,charm,charm,charm,chip-away,chip-away,chip-away,confide,confide,confide,counter,counter,counter,crunch,crunch,cut,cut,cut,defense-curl,defense-curl,defense-curl,dig,dig,dig,disable,disable,disable,double-edge,double-edge,double-edge,double-kick,double-kick,double-kick,double-team,double-team,double-team,dragon-pulse,dragon-tail,drill-run,dynamic-punch,earth-power,earthquake,echoed-voice,echoed-voice,echoed-voice,endure,endure,endure,facade,facade,facade,fire-blast,fire-punch,fissure,flamethrower,flatter,flatter,fling,focus-blast,focus-energy,focus-energy,focus-energy,focus-punch,frustration,frustration,frustration,fury-cutter,fury-swipes,fury-swipes,giga-impact,growl,growl,headbutt,headbutt,headbutt,helping-hand,helping-hand,helping-hand,hidden-power-bug,hidden-power-bug,hidden-power-bug
5e825b9502284d30719df3b0,nidoran-m,amnesia,attract,beat-up,bide,blizzard,body-slam,captivate,chip-away,confide,confusion,counter,cut,defense-curl,dig,disable,double-edge,double-kick,double-team,drill-run,echoed-voice,endure,facade,flatter,focus-energy,frustration,fury-attack,headbutt,head-smash,helping-hand,hidden-power-bug,hidden-power-dark,hidden-power-dragon,hidden-power-electric,hidden-power-fighting,hidden-power-fire,hidden-power-flying,hidden-power-ghost,hidden-power-grass,hidden-power-ground,hidden-power-ice,hidden-power-poison,hidden-power-psychic,hidden-power-rock,hidden-power-steel,hidden-power-water,hone-claws,horn-attack,horn-drill,ice-beam,iron-tail,leer,mimic,mud-slap,natural-gift,peck,poison-jab,poison-sting,poison-tail,protect,rage,rain-dance,reflect,rest,return,rock-smash,round,secret-power,shadow-claw,shock-wave,skull-bash,sleep-talk,sludge-bomb,smart-strike,snore,strength,substitute,sucker-punch,sunny-day,super-fang,supersonic,swagger,tackle,take-down,thief,thunder,thunderbolt,toxic,toxic-spikes,venom-drench,venoshock,water-pulse,,,,,,,,,,,,,,,
5e825b9502284d30719df3b1,nidorino,amnesia,amnesia,attract,attract,beat-up,beat-up,bide,blizzard,blizzard,body-slam,body-slam,bubble-beam,captivate,captivate,chip-away,chip-away,confide,confide,confusion,confusion,counter,counter,cut,cut,defense-curl,defense-curl,dig,dig,disable,disable,double-edge,double-edge,double-kick,double-kick,double-team,double-team,drill-run,drill-run,echoed-voice,echoed-voice,endure,endure,facade,facade,flatter,flatter,focus-energy,focus-energy,frustration,frustration,fury-attack,fury-attack,headbutt,headbutt,head-smash,head-smash,helping-hand,helping-hand,hidden-power-bug,hidden-power-bug,hidden-power-dark,hidden-power-dark,hidden-power-dragon,hidden-power-dragon,hidden-power-electric,hidden-power-electric,hidden-power-fighting,hidden-power-fighting,hidden-power-fire,hidden-power-fire,hidden-power-flying,hidden-power-flying,hidden-power-ghost,hidden-power-ghost,hidden-power-grass,hidden-power-grass,hidden-power-ground,hidden-power-ground,hidden-power-ice,hidden-power-ice,hidden-power-poison,hidden-power-poison,hidden-power-psychic,hidden-power-psychic,hidden-power-rock,hidden-power-rock,hidden-power-steel,hidden-power-steel,hidden-power-water,hidden-power-water,hone-claws,hone-claws,horn-attack,horn-attack,horn-drill,horn-drill,ice-beam,ice-beam,iron-tail,iron-tail,leer,leer,mimic,mimic,mud-slap,mud-slap
5e825b9502284d30719df3b2,nidoking,amnesia,amnesia,amnesia,aqua-tail,attract,attract,attract,avalanche,beat-up,beat-up,beat-up,bide,blizzard,blizzard,blizzard,body-slam,body-slam,body-slam,brick-break,bubble-beam,bulldoze,captivate,captivate,captivate,chip-away,chip-away,chip-away,confide,confide,confide,confusion,confusion,confusion,counter,counter,counter,cut,cut,cut,defense-curl,defense-curl,defense-curl,dig,dig,dig,disable,disable,disable,double-edge,double-edge,double-edge,double-kick,double-kick,double-kick,double-team,double-team,double-team,dragon-pulse,dragon-tail,drill-run,drill-run,drill-run,dynamic-punch,earth-power,earthquake,echoed-voice,echoed-voice,echoed-voice,endure,endure,endure,facade,facade,facade,fire-blast,fire-punch,fissure,flamethrower,flatter,flatter,fling,focus-blast,focus-energy,focus-energy,focus-energy,focus-punch,frustration,frustration,frustration,fury-attack,fury-attack,fury-cutter,giga-impact,headbutt,headbutt,headbutt,head-smash,head-smash,head-smash,helping-hand,helping-hand,helping-hand,hidden-power-bug,hidden-power-bug,hidden-power-bug,hidden-power-dark
5e825b9502284d30719df3b3,clefairy,sing,sweet-kiss,disarming-voice,encore,charm,splash,pound,copycat,growl,defense-curl,stored-power,minimize,after-you,life-dew,metronome,moonlight,gravity,meteor-mash,follow-me,cosmic-power,moonblast,healing-wish,mega-punch,mega-kick,fire-punch,ice-punch,thunder-punch,magical-leaf,solar-beam,thunder-wave,dig,light-screen,reflect,safeguard,rest,snore,protect,icy-wind,attract,rain-dance,sunny-day,facade,helping-hand,brick-break,imprison,fake-tears,bounce,fling,drain-punch,wonder-room,round,retaliate,draining-kiss,misty-terrain,mystical-fire,body-slam,flamethrower,ice-beam,blizzard,thunderbolt,thunder,psychic,fire-blast,amnesia,tri-attack,substitute,psyshock,endure,sleep-talk,baton-pass,iron-tail,shadow-ball,uproar,trick,hyper-voice,calm-mind,zen-headbutt,stealth-rock,grass-knot,ally-switch,work-up,play-rough,dazzling-gleam,aromatherapy,heal-pulse,present,tickle,wish,,,,,,,,,,,,,,,,,,
5e825b9502284d30719df3b4,clefable,sing,sweet-kiss,disarming-voice,encore,charm,stored-power,minimize,after-you,life-dew,metronome,moonlight,gravity,meteor-mash,follow-me,cosmic-power,moonblast,healing-wish,splash,pound,copycat,growl,defense-curl,mega-punch,mega-kick,fire-punch,ice-punch,thunder-punch,hyper-beam,giga-impact,magical-leaf,solar-beam,thunder-wave,dig,light-screen,reflect,safeguard,rest,snore,protect,icy-wind,attract,rain-dance,sunny-day,facade,helping-hand,brick-break,imprison,fake-tears,bounce,fling,drain-punch,wonder-room,round,retaliate,draining-kiss,misty-terrain,mystical-fire,body-slam,flamethrower,ice-beam,blizzard,thunderbolt,thunder,psychic,fire-blast,amnesia,tri-attack,substitute,psyshock,endure,sleep-talk,baton-pass,iron-tail,shadow-ball,uproar,trick,hyper-voice,calm-mind,focus-blast,zen-headbutt,stealth-rock,grass-knot,ally-switch,work-up,play-rough,dazzling-gleam,aromatherapy,heal-pulse,present,tickle,wish,,,,,,,,,,,,,,,
5e825b9502284d30719df3b5,vulpix,ember,tail-whip,disable,quick-attack,spite,incinerate,confuse-ray,will-o-wisp,extrasensory,flamethrower,imprison,fire-spin,safeguard,inferno,grudge,fire-blast,dig,rest,snore,protect,attract,sunny-day,facade,swift,weather-ball,payback,power-swap,round,hex,tail-slap,mystical-fire,body-slam,agility,substitute,endure,sleep-talk,encore,iron-tail,heat-wave,overheat,flare-blitz,dark-pulse,energy-ball,zen-headbutt,foul-play,baby-doll-eyes,flail,flame-charge,howl,hypnosis,memento,roar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e825b9502284d30719df3b6,ninetales,nasty-plot,incinerate,spite,confuse-ray,will-o-wisp,extrasensory,flamethrower,imprison,fire-spin,safeguard,inferno,grudge,fire-blast,ember,tail-whip,disable,quick-attack,hyper-beam,giga-impact,solar-beam,dig,rest,snore,protect,attract,sunny-day,facade,swift,weather-ball,fake-tears,payback,power-swap,round,hex,tail-slap,mystical-fire,body-slam,agility,substitute,psyshock,endure,sleep-talk,encore,iron-tail,shadow-ball,heat-wave,overheat,calm-mind,flare-blitz,dark-pulse,energy-ball,zen-headbutt,foul-play,stored-power,baby-doll-eyes,flail,flame-charge,howl,hypnosis,memento,roar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e825b9502284d30719df3b7,jigglypuff,ally-switch,attract,attract,bide,blizzard,body-slam,body-slam,bounce,bounce,brick-break,bubble-beam,captivate,captivate,charge-beam,charm,confide,confide,copycat,counter,counter,covet,covet,dazzling-gleam,defense-curl,defense-curl,dig,dig,disable,disarming-voice,double-edge,double-edge,double-slap,double-team,double-team,drain-punch,dream-eater,dream-eater,dynamic-punch,echoed-voice,echoed-voice,endeavor,endeavor,endure,endure,facade,facade,fake-tears,fake-tears,feint-attack,feint-attack,fire-blast,fire-blast,fire-punch,flamethrower,flamethrower,flash,flash,fling,fling,focus-punch,frustration,frustration,grass-knot,grass-knot,gravity,gravity,gyro-ball,headbutt,headbutt,heal-bell,heal-bell,heal-pulse,heal-pulse,helping-hand,helping-hand,hidden-power-bug,hidden-power-bug,hidden-power-dark,hidden-power-dark,hidden-power-dragon,hidden-power-dragon,hidden-power-electric,hidden-power-electric,hidden-power-fighting,hidden-power-fighting,hidden-power-fire,hidden-power-fire,hidden-power-flying,hidden-power-flying,hidden-power-ghost,hidden-power-ghost,hidden-power-grass,hidden-power-grass,hidden-power-ground,hidden-power-ground,hidden-power-ice,hidden-power-ice,hidden-power-poison,hidden-power-poison,hidden-power-psychic,hidden-power-psychic,hidden-power-rock,hidden-power-rock,hidden-power-steel,hidden-power-steel,hidden-power-water
5e825b9502284d30719df3b8,wigglytuff,ally-switch,ally-switch,attract,attract,attract,bide,blizzard,blizzard,body-slam,body-slam,body-slam,bounce,bounce,bounce,brick-break,brick-break,bubble-beam,captivate,captivate,captivate,charge-beam,charge-beam,charm,confide,confide,confide,copycat,counter,counter,counter,covet,covet,covet,dazzling-gleam,dazzling-gleam,defense-curl,defense-curl,defense-curl,dig,dig,dig,disable,disable,disarming-voice,double-edge,double-edge,double-edge,double-slap,double-slap,double-team,double-team,double-team,drain-punch,drain-punch,dream-eater,dream-eater,dream-eater,dynamic-punch,dynamic-punch,echoed-voice,echoed-voice,echoed-voice,endeavor,endeavor,endeavor,endure,endure,endure,facade,facade,facade,fake-tears,fake-tears,fake-tears,feint-attack,feint-attack,feint-attack,fire-blast,fire-blast,fire-blast,fire-punch,fire-punch,flamethrower,flamethrower,flamethrower,flash,flash,flash,fling,fling,fling,focus-blast,focus-punch,focus-punch,frustration,frustration,frustration,giga-impact,grass-knot,grass-knot,grass-knot,gravity,gravity,gravity,gyro-ball,gyro-ball
5e825b9502284d30719df3b9,zubat,absorb,acrobatics,aerial-ace,air-cutter,air-slash,astonish,attract,bide,bite,brave-bird,captivate,confide,confuse-ray,curse,defog,double-edge,double-team,endure,facade,feint-attack,fly,frustration,giga-drain,gust,haze,heat-wave,hidden-power-bug,hidden-power-dark,hidden-power-dragon,hidden-power-electric,hidden-power-fighting,hidden-power-fire,hidden-power-flying,hidden-power-ghost,hidden-power-grass,hidden-power-ground,hidden-power-ice,hidden-power-poison,hidden-power-psychic,hidden-power-rock,hidden-power-steel,hidden-power-water,hypnosis,leech-life,mean-look,mega-drain,mimic,nasty-plot,natural-gift,ominous-wind,payback,pluck,poison-fang,protect,pursuit,quick-attack,quick-guard,rage,rain-dance,razor-wind,rest,return,roost,round,secret-power,shadow-ball,sleep-talk,sludge-bomb,snatch,snore,steel-wing,substitute,sunny-day,super-fang,supersonic,swagger,swift,tailwind,take-down,taunt,thief,torment,toxic,twister,uproar,u-turn,venom-drench,venoshock,whirlwind,wing-attack,zen-headbutt,,,,,,,,,,,,,,,
5e825b9502284d30719df3ba,golbat,absorb,absorb,acrobatics,acrobatics,aerial-ace,aerial-ace,air-cutter,air-cutter,air-slash,air-slash,astonish,astonish,attract,attract,bide,bite,bite,brave-bird,brave-bird,captivate,captivate,confide,confide,confuse-ray,confuse-ray,curse,curse,defog,defog,double-edge,double-edge,double-team,double-team,endure,endure,facade,facade,feint-attack,feint-attack,fly,fly,frustration,frustration,giga-drain,giga-drain,giga-impact,gust,gust,haze,haze,heat-wave,heat-wave,hidden-power-bug,hidden-power-bug,hidden-power-dark,hidden-power-dark,hidden-power-dragon,hidden-power-dragon,hidden-power-electric,hidden-power-electric,hidden-power-fighting,hidden-power-fighting,hidden-power-fire,hidden-power-fire,hidden-power-flying,hidden-power-flying,hidden-power-ghost,hidden-power-ghost,hidden-power-grass,hidden-power-grass,hidden-power-ground,hidden-power-ground,hidden-power-ice,hidden-power-ice,hidden-power-poison,hidden-power-poison,hidden-power-psychic,hidden-power-psychic,hidden-power-rock,hidden-power-rock,hidden-power-steel,hidden-power-steel,hidden-power-water,hidden-power-water,hyper-beam,hypnosis,hypnosis,leech-life,leech-life,mean-look,mean-look,mega-drain,mimic,mimic,nasty-plot,nasty-plot,natural-gift,natural-gift,ominous-wind,ominous-wind,payback,payback,pluck,pluck,poison-fang,poison-fang
5e825b9502284d30719df3bb,oddish,absorb,growth,acid,sweet-scent,mega-drain,poison-powder,stun-spore,sleep-powder,giga-drain,toxic,moonblast,grassy-terrain,moonlight,petal-dance,solar-beam,rest,snore,protect,charm,attract,sunny-day,facade,bullet-seed,venoshock,round,swords-dance,substitute,sludge-bomb,endure,sleep-talk,seed-bomb,energy-ball,grass-knot,dazzling-gleam,after-you,flail,ingrain,leech-seed,nature-power,razor-leaf,strength-sap,synthesis,teeter-dance,tickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e825b9502284d30719df3bc,gloom,absorb,absorb,acid,acid,after-you,after-you,attract,attract,bide,bullet-seed,bullet-seed,captivate,captivate,charm,charm,confide,confide,cut,cut,dazzling-gleam,dazzling-gleam,double-edge,double-edge,double-team,double-team,drain-punch,endure,endure,energy-ball,energy-ball,facade,facade,flail,flail,flash,flash,fling,frustration,frustration,gastro-acid,gastro-acid,giga-drain,giga-drain,grass-knot,grass-knot,grassy-terrain,grassy-terrain,growth,growth,hidden-power-bug,hidden-power-bug,hidden-power-dark,hidden-power-dark,hidden-power-dragon,hidden-power-dragon,hidden-power-electric,hidden-power-electric,hidden-power-fighting,hidden-power-fighting,hidden-power-fire,hidden-power-fire,hidden-power-flying,hidden-power-flying,hidden-power-ghost,hidden-power-ghost,hidden-power-grass,hidden-power-grass,hidden-power-ground,hidden-power-ground,hidden-power-ice,hidden-power-ice,hidden-power-poison,hidden-power-poison,hidden-power-psychic,hidden-power-psychic,hidden-power-rock,hidden-power-rock,hidden-power-steel,hidden-power-steel,hidden-power-water,hidden-power-water,infestation,infestation,ingrain,ingrain,leech-seed,lucky-chant,lucky-chant,mega-drain,mega-drain,mimic,mimic,moonblast,moonlight,moonlight,natural-gift,natural-gift,nature-power,nature-power,petal-blizzard,petal-dance,petal-dance,poison-powder,poison-powder,protect,protect
5e825b9502284d30719df3bd,vileplume,petal-blizzard,aromatherapy,mega-drain,poison-powder,stun-spore,sleep-powder,giga-drain,toxic,moonblast,grassy-terrain,moonlight,petal-dance,absorb,growth,acid,sweet-scent,hyper-beam,giga-impact,solar-beam,safeguard,rest,snore,protect,charm,attract,sunny-day,facade,bullet-seed,fling,drain-punch,venoshock,round,swords-dance,body-slam,substitute,sludge-bomb,endure,sleep-talk,seed-bomb,energy-ball,grass-knot,sludge-wave,dazzling-gleam,pollen-puff,after-you,flail,ingrain,leech-seed,nature-power,razor-leaf,strength-sap,synthesis,teeter-dance,tickle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e825b9502284d30719df3be,paras,absorb,aerial-ace,after-you,agility,aromatherapy,attract,bide,body-slam,brick-break,bug-bite,bullet-seed,captivate,confide,counter,cross-poison,cut,dig,double-edge,double-team,endure,energy-ball,facade,false-swipe,fell-stinger,flail,flash,frustration,fury-cutter,giga-drain,grass-knot,grassy-terrain,growth,hidden-power-bug,hidden-power-dark,hidden-power-dragon,hidden-power-electric,hidden-power-fighting,hidden-power-fire,hidden-power-flying,hidden-power-ghost,hidden-power-grass,hidden-power-ground,hidden-power-ice,hidden-power-poison,hidden-power-psychic,hidden-power-rock,hidden-power-steel,hidden-power-water,hone-claws,knock-off,leech-life,leech-seed,light-screen,mega-drain,metal-claw,mimic,natural-gift,nature-power,poison-powder,protect,psybeam,pursuit,rage,rage-powder,reflect,refresh,rest,return,rock-smash,rototiller,round,scratch,screech,secret-power,seed-bomb,skull-bash,slash,sleep-talk,sludge-bomb,snore,solar-beam,spore,string-shot,struggle-bug,stun-spore,substitute,sunny-day,swagger,sweet-scent,swords-dance,synthesis,take-down,thief,toxic,venoshock,wide-guard,worry-seed,x-scissor,,,,,,,,
